Item_Id,Goods_category,Retailing_price_(YUAN),Commission_rate,Sales_volume,Sales_amount,Conversion_rate,Short_video,Live_streaming,Name,Host_category,Good_category_new
10490,Dress and underwear,78.84,1.00%,466,36781,0.90%,0,3,Lovemimius,K,clothing
10491,Dress and underwear,48.99,1.00%,750,36749,3.55%,0,2,Lovemimius,K,clothing
10492,Dress and underwear,68.99,1.00%,532,36704,3.35%,0,2,Lovemimius,K,clothing
10493,Dress and underwear,65.96,1.00%,556,36676,7.52%,0,1,Lovemimius,K,clothing
10494,Dress and underwear,57.04,1.00%,638,36535,3.46%,0,2,Lovemimius,K,clothing
10495,Jewelry Accessories,28.95,1.00%,1252,36264,4.21%,0,3,Lovemimius,K,jewelry and watches
10496,Jewelry Accessories,19,1.00%,1620,36093,3.64%,0,4,Lovemimius,K,jewelry and watches
10497,Dress and underwear,138.97,1.00%,259,35995,0.76%,0,2,Lovemimius,K,clothing
10498,Dress and underwear,28.45,1.00%,1098,35843,8.13%,0,2,Lovemimius,K,clothing
10499,Dress and underwear,98.91,1.00%,362,35806,4.86%,0,1,Lovemimius,K,clothing
10500,Dress and underwear,38.92,1.00%,914,35619,5.31%,0,2,Lovemimius,K,clothing
10501,Dress and underwear,79,1.00%,449,35471,0.00%,0,1,Lovemimius,K,clothing
10502,Dress and underwear,65.99,1.00%,536,35373,2.76%,0,2,Lovemimius,K,clothing
10503,Dress and underwear,79,1.00%,447,35313,2.15%,0,2,Lovemimius,K,clothing
10504,Dress and underwear,158.99,1.00%,222,35297,3.94%,0,1,Lovemimius,K,clothing
10505,Dress and underwear,58.98,1.00%,598,35274,2.26%,0,2,Lovemimius,K,clothing
10506,Shoe bag,138.16,1.00%,253,35144,0.04%,0,13,Lovemimius,K,clothing
10507,Dress and underwear,69,1.00%,508,35143,3.59%,0,2,Lovemimius,K,clothing
10508,Dress and underwear,98.91,1.00%,355,35133,2.49%,0,2,Lovemimius,K,clothing
10509,Dress and underwear,28.96,1.00%,1207,34963,7.18%,0,1,Lovemimius,K,clothing
10510,Dress and underwear,79,1.00%,440,34758,6.08%,0,2,Lovemimius,K,clothing
10511,Dress and underwear,168.99,1.00%,205,34643,2.49%,0,1,Lovemimius,K,clothing
10512,Jewelry Accessories,9.87,1.00%,3502,34565,12.11%,0,3,Lovemimius,K,jewelry and watches
10513,Dress and underwear,129,1.00%,267,34414,2.65%,0,1,Lovemimius,K,clothing
10514,Jewelry Accessories,28.95,1.00%,1188,34412,3.79%,0,3,Lovemimius,K,jewelry and watches
10515,Dress and underwear,37.95,1.00%,900,34187,2.07%,0,2,Lovemimius,K,clothing
10516,Dress and underwear,79,1.00%,432,34128,3.40%,0,2,Lovemimius,K,clothing
10517,Dress and underwear,48.85,1.00%,698,34122,2.19%,0,2,Lovemimius,K,clothing
10518,Dress and underwear,99,1.00%,343,34113,2.44%,0,2,Lovemimius,K,clothing
10519,Dress and underwear,58.98,1.00%,577,34040,2.23%,0,3,Lovemimius,K,clothing
10520,Dress and underwear,55.98,1.00%,607,33985,1.52%,0,3,Lovemimius,K,clothing
10521,Dress and underwear,118.82,1.00%,285,33875,1.02%,0,2,Lovemimius,K,clothing
10522,Dress and underwear,88.94,1.00%,380,33800,2.10%,0,1,Lovemimius,K,clothing
10523,Dress and underwear,99,1.00%,338,33462,1.73%,0,2,Lovemimius,K,clothing
10524,Dress and underwear,98.92,1.00%,338,33437,1.50%,0,1,Lovemimius,K,clothing
10525,Dress and underwear,59,1.00%,565,33335,3.83%,0,2,Lovemimius,K,clothing
10526,Clocks and watches accessories,19.87,1.00%,1671,33316,1.36%,0,6,Lovemimius,K,jewelry and watches
10527,Dress and underwear,98.98,1.00%,336,33262,3.19%,0,2,Lovemimius,K,clothing
10528,Dress and underwear,68.89,1.00%,481,33158,2.67%,0,2,Lovemimius,K,clothing
10529,Dress and underwear,98.82,1.00%,334,33006,1.48%,0,1,Lovemimius,K,clothing
10530,Dress and underwear,78.31,1.00%,417,32864,0.97%,0,4,Lovemimius,K,clothing
10531,Dress and underwear,28.94,1.00%,1130,32713,4.59%,0,2,Lovemimius,K,clothing
10532,Dress and underwear,89,1.00%,366,32605,13.30%,0,1,Lovemimius,K,clothing
10533,Dress and underwear,178.98,1.00%,181,32396,4.29%,0,1,Lovemimius,K,clothing
10534,Dress and underwear,56.04,1.00%,576,32289,6.73%,0,1,Lovemimius,K,clothing
10535,Dress and underwear,68.97,1.00%,465,32080,1.62%,0,3,Lovemimius,K,clothing
10536,Dress and underwear,58.98,1.00%,542,32003,1.62%,0,2,Lovemimius,K,clothing
10537,Dress and underwear,138.99,1.00%,230,31968,4.96%,0,1,Lovemimius,K,clothing
10538,Dress and underwear,79,1.00%,404,31944,2.95%,0,1,Lovemimius,K,clothing
10539,Dress and underwear,59,1.00%,541,31919,3.65%,0,2,Lovemimius,K,clothing
10540,Dress and underwear,79,1.00%,404,31911,6.49%,0,2,Lovemimius,K,clothing
10541,Dress and underwear,139,1.00%,229,31763,0.88%,0,2,Lovemimius,K,clothing
10542,Dress and underwear,129,1.00%,246,31671,0.52%,0,3,Lovemimius,K,clothing
10543,Dress and underwear,98.96,1.00%,303,31669,0.34%,0,2,Lovemimius,K,clothing
10544,Dress and underwear,67.48,1.00%,460,31506,0.94%,0,3,Lovemimius,K,clothing
10545,Dress and underwear,98.99,20.00%,318,31481,6.51%,0,1,Lovemimius,K,clothing
10546,Dress and underwear,69,1.00%,344,31404,0.57%,0,3,Lovemimius,K,clothing
10547,Dress and underwear,78.92,1.00%,396,31270,3.20%,0,2,Lovemimius,K,clothing
10548,Dress and underwear,129,1.00%,242,31218,1.32%,0,2,Lovemimius,K,clothing
10549,Dress and underwear,58.99,1.00%,526,31032,2.03%,0,2,Lovemimius,K,clothing
10550,Dress and underwear,129,1.00%,240,30960,3.45%,0,1,Lovemimius,K,clothing
10551,Dress and underwear,84.99,1.00%,363,30853,4.50%,0,1,Lovemimius,K,clothing
10552,Dress and underwear,28.93,1.00%,1065,30819,13.56%,0,1,Lovemimius,K,clothing
10553,Dress and underwear,99,1.00%,311,30789,3.34%,0,1,Lovemimius,K,clothing
10554,Dress and underwear,58.86,1.00%,522,30766,1.41%,0,3,Lovemimius,K,clothing
10555,Jewelry Accessories,19.97,1.00%,1533,30625,3.89%,0,3,Lovemimius,K,jewelry and watches
10556,Dress and underwear,99,1.00%,307,30353,3.32%,0,1,Lovemimius,K,clothing
10557,Dress and underwear,97.21,1.00%,312,30328,3.79%,0,1,Lovemimius,K,clothing
10558,Dress and underwear,38.97,1.00%,776,30244,5.75%,0,2,Lovemimius,K,clothing
10559,Dress and underwear,58.99,1.00%,509,30027,12.53%,0,1,Lovemimius,K,clothing
10560,Dress and underwear,78.96,1.00%,379,29926,4.00%,0,1,Lovemimius,K,clothing
10561,Dress and underwear,65.89,1.00%,250,29823,1.02%,0,2,Lovemimius,K,clothing
10562,Dress and underwear,69,1.00%,432,29808,4.02%,0,1,Lovemimius,K,clothing
10563,Dress and underwear,98.96,1.00%,301,29794,8.47%,0,1,Lovemimius,K,clothing
10564,Shoe bag,76.5,1.00%,376,29644,0.27%,0,7,Lovemimius,K,clothing
10565,Dress and underwear,88,1.00%,336,29533,6.01%,0,1,Lovemimius,K,clothing
10566,Dress and underwear,137.96,1.00%,214,29524,0.50%,0,2,Lovemimius,K,clothing
10567,Dress and underwear,139,1.00%,212,29460,5.02%,0,2,Lovemimius,K,clothing
10568,Food and beverage,49.67,15.00%,589,29263,0.05%,0,5,Lovemimius,K,food
10569,Dress and underwear,67.99,1.00%,428,29101,5.28%,0,1,Lovemimius,K,clothing
10570,Dress and underwear,138.98,1.00%,209,29047,1.56%,0,1,Lovemimius,K,clothing
10571,Dress and underwear,99,1.00%,293,29007,1.33%,0,1,Lovemimius,K,clothing
10572,Dress and underwear,77,1.00%,243,28939,3.20%,0,2,Lovemimius,K,clothing
10573,Dress and underwear,118.97,1.00%,242,28792,2.92%,0,1,Lovemimius,K,clothing
10574,Dress and underwear,68.99,1.00%,416,28702,9.76%,0,1,Lovemimius,K,clothing
10575,Dress and underwear,68.97,1.00%,412,28417,1.27%,0,1,Lovemimius,K,clothing
10576,Dress and underwear,835,1.00%,34,28390,242.86%,0,1,Lovemimius,K,clothing
10577,Dress and underwear,37.73,1.00%,746,28379,3.58%,0,2,Lovemimius,K,clothing
10578,Dress and underwear,98.96,1.00%,286,28304,0.00%,0,1,Lovemimius,K,clothing
10579,Dress and underwear,59,1.00%,472,27848,12.86%,0,1,Lovemimius,K,clothing
10580,Dress and underwear,98.95,1.00%,281,27804,5.92%,0,1,Lovemimius,K,clothing
10581,Dress and underwear,28.99,1.00%,958,27776,2.69%,0,3,Lovemimius,K,clothing
10582,Dress and underwear,38.9,1.00%,711,27668,4.51%,0,2,Lovemimius,K,clothing
10583,Dress and underwear,48.99,1.00%,563,27587,7.87%,0,1,Lovemimius,K,clothing
10584,Dress and underwear,108.92,1.00%,253,27557,0.38%,0,1,Lovemimius,K,clothing
10585,Dress and underwear,78.89,1.00%,348,27472,2.58%,0,2,Lovemimius,K,clothing
10586,Dress and underwear,79,1.00%,344,27142,4.72%,0,1,Lovemimius,K,clothing
10587,Dress and underwear,69.9,1.00%,386,27002,0.35%,0,3,Lovemimius,K,clothing
10588,Jewelry Accessories,9.8,1.00%,2742,26974,5.71%,0,4,Lovemimius,K,jewelry and watches
10589,Dress and underwear,99,1.00%,272,26928,7.56%,0,1,Lovemimius,K,clothing
10590,Dress and underwear,87.88,1.00%,305,26805,5.47%,0,1,Lovemimius,K,clothing
10591,Dress and underwear,59,3.00%,454,26763,10.74%,0,1,Lovemimius,K,clothing
10592,Dress and underwear,99,1.00%,270,26730,4.07%,0,1,Lovemimius,K,clothing
10593,Dress and underwear,68.92,1.00%,387,26683,1.17%,0,2,Lovemimius,K,clothing
10594,Dress and underwear,59,1.00%,451,26609,3.99%,0,2,Lovemimius,K,clothing
10595,Dress and underwear,89,1.00%,299,26582,1.21%,0,2,Lovemimius,K,clothing
10596,Shoe bag,68.31,1.00%,385,26541,0.83%,0,2,Lovemimius,K,clothing
10597,Dress and underwear,28.97,1.00%,913,26461,3.71%,0,2,Lovemimius,K,clothing
10598,Dress and underwear,89,1.00%,297,26433,2.00%,0,1,Lovemimius,K,clothing
10599,Jewelry Accessories,19.98,1.00%,1317,26320,9.48%,0,1,Lovemimius,K,jewelry and watches
10600,Dress and underwear,99,1.00%,265,26235,1.06%,0,2,Lovemimius,K,clothing
10601,Maternal and child supplies,58,20.00%,450,26118,1.09%,0,2,Lovemimius,K,household
10602,Dress and underwear,39,1.00%,604,26111,2.57%,0,2,Lovemimius,K,clothing
10603,Dress and underwear,78.71,1.00%,330,26050,1.08%,0,3,Lovemimius,K,clothing
10604,Dress and underwear,139,1.00%,187,25993,1.23%,0,1,Lovemimius,K,clothing
10605,Dress and underwear,78.98,1.00%,327,25830,0.75%,0,2,Lovemimius,K,clothing
10606,Dress and underwear,59,1.00%,436,25724,4.55%,0,2,Lovemimius,K,clothing
10607,Dress and underwear,138.88,1.00%,185,25706,1.19%,0,2,Lovemimius,K,clothing
10608,Dress and underwear,69,1.00%,371,25599,4.16%,0,1,Lovemimius,K,clothing
10609,Dress and underwear,59,1.00%,431,25420,10.16%,0,1,Lovemimius,K,clothing
10610,Dress and underwear,49,1.00%,513,25140,6.64%,0,1,Lovemimius,K,clothing
10611,Dress and underwear,58.87,1.00%,427,25140,2.98%,0,1,Lovemimius,K,clothing
10612,Dress and underwear,68.97,1.00%,363,25038,2.82%,0,1,Lovemimius,K,clothing
10613,Dress and underwear,78.18,1.00%,314,24666,0.34%,0,3,Lovemimius,K,clothing
10614,Dress and underwear,158.86,1.00%,154,24471,0.22%,0,2,Lovemimius,K,clothing
10615,Dress and underwear,139,1.00%,174,24186,8.01%,0,1,Lovemimius,K,clothing
10616,Dress and underwear,78.99,1.00%,304,24014,11.39%,0,1,Lovemimius,K,clothing
10617,Dress and underwear,148.98,1.00%,161,23987,2.36%,0,1,Lovemimius,K,clothing
10618,Dress and underwear,38.99,1.00%,614,23943,2.37%,0,2,Lovemimius,K,clothing
10619,Dress and underwear,69,1.00%,347,23943,2.29%,0,1,Lovemimius,K,clothing
10620,Dress and underwear,59,1.00%,405,23895,1.57%,0,2,Lovemimius,K,clothing
10621,Dress and underwear,58.94,1.00%,405,23873,4.67%,0,1,Lovemimius,K,clothing
10622,Dress and underwear,74.1,1.00%,322,23862,4.95%,0,1,Lovemimius,K,clothing
10623,Dress and underwear,89,1.00%,267,23763,1.55%,0,1,Lovemimius,K,clothing
10624,Dress and underwear,128.88,1.00%,184,23714,1.32%,0,1,Lovemimius,K,clothing
10625,Shoe bag,19.95,1.00%,1185,23690,2.17%,0,4,Lovemimius,K,clothing
10626,Jewelry Accessories,19.96,1.00%,1184,23637,8.92%,0,2,Lovemimius,K,jewelry and watches
10627,Dress and underwear,139,1.00%,170,23630,5.81%,0,1,Lovemimius,K,clothing
10628,Dress and underwear,78.99,1.00%,299,23619,10.34%,0,1,Lovemimius,K,clothing
10629,Dress and underwear,66,1.00%,356,23527,8.66%,0,1,Lovemimius,K,clothing
10630,Dress and underwear,128.89,1.00%,182,23458,2.59%,0,1,Lovemimius,K,clothing
10631,Dress and underwear,149,1.00%,156,23317,2.23%,0,1,Lovemimius,K,clothing
10632,Dress and underwear,138.96,1.00%,166,23072,1.67%,0,2,Lovemimius,K,clothing
10633,Dress and underwear,79,1.00%,292,23068,9.63%,0,1,Lovemimius,K,clothing
10634,Dress and underwear,79,1.00%,291,22989,1.39%,0,2,Lovemimius,K,clothing
10635,Dress and underwear,19.97,1.00%,201,22941,0.66%,0,2,Lovemimius,K,clothing
10636,Dress and underwear,98.99,1.00%,230,22769,3.67%,0,1,Lovemimius,K,clothing
10637,Dress and underwear,68.96,1.00%,330,22759,0.00%,0,1,Lovemimius,K,clothing
10638,Dress and underwear,78.81,1.00%,287,22653,0.72%,0,3,Lovemimius,K,clothing
10639,Dress and underwear,48.81,1.00%,279,22650,3.24%,0,2,Lovemimius,K,clothing
10640,Dress and underwear,44,1.00%,260,22586,2.45%,0,2,Lovemimius,K,clothing
10641,Dress and underwear,139,1.00%,160,22240,1.19%,0,1,Lovemimius,K,clothing
10642,Dress and underwear,419,20.00%,53,22207,1.22%,0,1,Lovemimius,K,clothing
10643,Dress and underwear,49,1.00%,453,22200,12.34%,0,1,Lovemimius,K,clothing
10644,Dress and underwear,119,1.00%,186,22151,6.47%,0,1,Lovemimius,K,clothing
10645,Dress and underwear,98.94,1.00%,222,21965,3.57%,0,1,Lovemimius,K,clothing
10646,Dress and underwear,69,1.00%,318,21942,7.18%,0,1,Lovemimius,K,clothing
10647,Dress and underwear,79,1.00%,277,21883,0.53%,0,3,Lovemimius,K,clothing
10648,Dress and underwear,89,1.00%,245,21805,2.70%,0,1,Lovemimius,K,clothing
10649,Dress and underwear,69,1.00%,316,21804,1.07%,0,3,Lovemimius,K,clothing
10650,Dress and underwear,65.99,1.00%,247,21705,3.58%,0,2,Lovemimius,K,clothing
10651,Shoe bag,68,1.00%,314,21626,0.26%,0,6,Lovemimius,K,clothing
10652,Jewelry Accessories,9.82,1.00%,2186,21567,6.75%,0,3,Lovemimius,K,jewelry and watches
10653,Dress and underwear,119,1.00%,181,21539,3.34%,0,1,Lovemimius,K,clothing
10654,Dress and underwear,99,1.00%,217,21483,3.69%,0,1,Lovemimius,K,clothing
10655,Dress and underwear,79,1.00%,271,21409,1.53%,0,3,Lovemimius,K,clothing
10656,Dress and underwear,98.95,1.00%,216,21374,0.00%,0,1,Lovemimius,K,clothing
10657,Dress and underwear,98.91,1.00%,216,21364,5.46%,0,1,Lovemimius,K,clothing
10658,Dress and underwear,99,1.00%,214,21186,1.06%,0,1,Lovemimius,K,clothing
10659,Dress and underwear,88,1.00%,239,21146,0.39%,0,2,Lovemimius,K,clothing
10660,Dress and underwear,138.86,1.00%,152,21108,0.88%,0,1,Lovemimius,K,clothing
10661,Dress and underwear,65.96,1.00%,320,21107,7.84%,0,1,Lovemimius,K,clothing
10662,Dress and underwear,75,1.00%,280,21070,1.99%,0,2,Lovemimius,K,clothing
10663,Dress and underwear,69,1.00%,305,21045,7.67%,0,1,Lovemimius,K,clothing
10664,Dress and underwear,68.94,1.00%,302,20827,3.04%,0,2,Lovemimius,K,clothing
10665,Dress and underwear,58.99,1.00%,350,20649,2.44%,0,2,Lovemimius,K,clothing
10666,Dress and underwear,139,1.00%,147,20433,6.96%,0,1,Lovemimius,K,clothing
10667,Dress and underwear,88.98,1.00%,229,20378,4.10%,0,2,Lovemimius,K,clothing
10668,Dress and underwear,28.98,1.00%,701,20321,2.73%,0,2,Lovemimius,K,clothing
10669,Shoe bag,66.14,1.00%,297,20253,0.20%,0,4,Lovemimius,K,clothing
10670,Dress and underwear,78.96,3.00%,256,20215,3.50%,0,1,Lovemimius,K,clothing
10671,Dress and underwear,119,1.00%,169,20167,1.36%,0,1,Lovemimius,K,clothing
10672,Dress and underwear,78.98,1.00%,255,20142,7.36%,0,1,Lovemimius,K,clothing
10673,Dress and underwear,117.25,1.00%,172,20139,8.94%,0,1,Lovemimius,K,clothing
10674,Dress and underwear,99,1.00%,203,20097,2.33%,0,1,Lovemimius,K,clothing
10675,Dress and underwear,198.92,1.00%,101,20091,2.81%,0,1,Lovemimius,K,clothing
10676,Dress and underwear,139,1.00%,144,20016,1.34%,0,2,Lovemimius,K,clothing
10677,Dress and underwear,49,1.00%,408,19975,3.59%,0,1,Lovemimius,K,clothing
10678,Dress and underwear,128.97,1.00%,154,19862,0.00%,0,1,Lovemimius,K,clothing
10679,Dress and underwear,199,1.00%,99,19701,0.41%,0,2,Lovemimius,K,clothing
10680,Dress and underwear,65.98,1.00%,216,19700,1.24%,0,2,Lovemimius,K,clothing
10681,Dress and underwear,79,1.00%,249,19671,8.09%,0,1,Lovemimius,K,clothing
10682,Dress and underwear,118.98,1.00%,165,19632,0.74%,0,1,Lovemimius,K,clothing
10683,Dress and underwear,48.99,1.00%,400,19597,4.54%,0,1,Lovemimius,K,clothing
10684,Dress and underwear,89,1.00%,220,19580,3.08%,0,1,Lovemimius,K,clothing
10685,Dress and underwear,68.97,1.00%,282,19450,6.99%,0,1,Lovemimius,K,clothing
10686,Dress and underwear,89,1.00%,218,19402,1.57%,0,1,Lovemimius,K,clothing
10687,Shoe bag,96.46,1.00%,198,19402,0.21%,0,4,Lovemimius,K,clothing
10688,Dress and underwear,89,1.00%,218,19402,1.82%,0,1,Lovemimius,K,clothing
10689,Dress and underwear,89,1.00%,217,19313,1.71%,0,1,Lovemimius,K,clothing
10690,Shoe bag,69.71,1.00%,266,19218,0.49%,0,4,Lovemimius,K,clothing
10691,Jewelry Accessories,9.89,1.00%,1921,19002,7.30%,0,2,Lovemimius,K,jewelry and watches
10692,Shoe bag,58.9,1.00%,321,18937,0.31%,0,5,Lovemimius,K,clothing
10693,Dress and underwear,79,1.00%,239,18881,0.00%,0,1,Lovemimius,K,clothing
10694,Dress and underwear,48.97,1.00%,385,18853,6.42%,0,1,Lovemimius,K,clothing
10695,Dress and underwear,28.98,1.00%,650,18841,10.52%,0,1,Lovemimius,K,clothing
10696,Dress and underwear,78.96,1.00%,238,18793,2.07%,0,2,Lovemimius,K,clothing
10697,Dress and underwear,139,1.00%,135,18765,0.70%,0,1,Lovemimius,K,clothing
10698,Maternal and child supplies,39.88,20.00%,469,18708,5.05%,0,2,Lovemimius,K,household
10699,Dress and underwear,40,1.00%,210,18690,3.02%,0,2,Lovemimius,K,clothing
10700,Jewelry Accessories,19.99,1.00%,934,18677,4.88%,0,2,Lovemimius,K,jewelry and watches
10701,Dress and underwear,129,1.00%,144,18576,7.21%,0,1,Lovemimius,K,clothing
10702,Dress and underwear,129,1.00%,143,18447,0.63%,0,1,Lovemimius,K,clothing
10703,Dress and underwear,129,1.00%,143,18447,2.21%,0,1,Lovemimius,K,clothing
10704,Dress and underwear,139,1.00%,132,18348,4.62%,0,1,Lovemimius,K,clothing
10705,Shoe bag,66.19,1.00%,268,18332,0.50%,0,5,Lovemimius,K,clothing
10706,Dress and underwear,69,1.00%,264,18216,4.64%,0,1,Lovemimius,K,clothing
10707,Dress and underwear,58.92,1.00%,309,18208,4.82%,0,1,Lovemimius,K,clothing
10708,Jewelry Accessories,19.95,1.00%,912,18204,2.71%,0,3,Lovemimius,K,jewelry and watches
10709,Dress and underwear,108.86,1.00%,167,18198,0.63%,0,3,Lovemimius,K,clothing
10710,Dress and underwear,148.98,1.00%,122,18176,3.94%,0,1,Lovemimius,K,clothing
10711,Dress and underwear,58.98,1.00%,308,18166,6.77%,0,1,Lovemimius,K,clothing
10712,Dress and underwear,65.89,1.00%,275,18120,3.82%,0,1,Lovemimius,K,clothing
10713,Dress and underwear,99,1.00%,183,18117,0.00%,0,1,Lovemimius,K,clothing
10714,Dress and underwear,99,1.00%,182,18018,0.79%,0,2,Lovemimius,K,clothing
10715,Dress and underwear,65.93,1.00%,196,18015,1.35%,0,2,Lovemimius,K,clothing
10716,Dress and underwear,69,1.00%,260,17934,20.52%,0,1,Lovemimius,K,clothing
10717,Dress and underwear,58.99,1.00%,303,17875,7.55%,0,1,Lovemimius,K,clothing
10718,Dress and underwear,69,1.00%,259,17871,1.38%,0,2,Lovemimius,K,clothing
10719,Dress and underwear,138.98,1.00%,128,17790,2.71%,0,1,Lovemimius,K,clothing
10720,Dress and underwear,168.91,1.00%,105,17736,2.11%,0,1,Lovemimius,K,clothing
10721,Dress and underwear,69,1.00%,257,17733,1.18%,0,3,Lovemimius,K,clothing
10722,Dress and underwear,139,1.00%,127,17653,0.55%,0,1,Lovemimius,K,clothing
10723,Dress and underwear,38.97,1.00%,450,17543,2.25%,0,2,Lovemimius,K,clothing
10724,Dress and underwear,79,1.00%,222,17538,0.79%,0,1,Lovemimius,K,clothing
10725,Dress and underwear,79,1.00%,221,17459,3.93%,0,1,Lovemimius,K,clothing
10726,Dress and underwear,98.96,1.00%,176,17418,3.74%,0,1,Lovemimius,K,clothing
10727,Dress and underwear,129,1.00%,135,17415,0.98%,0,1,Lovemimius,K,clothing
10728,Dress and underwear,139,1.00%,125,17375,0.68%,0,2,Lovemimius,K,clothing
10729,Dress and underwear,59,1.00%,294,17346,1.70%,0,2,Lovemimius,K,clothing
10730,Dress and underwear,88.97,1.00%,194,17260,7.28%,0,1,Lovemimius,K,clothing
10731,Dress and underwear,89,1.00%,193,17177,1.44%,0,1,Lovemimius,K,clothing
10732,Dress and underwear,49,1.00%,350,17144,8.61%,0,1,Lovemimius,K,clothing
10733,Dress and underwear,76.99,1.00%,222,17091,3.94%,0,1,Lovemimius,K,clothing
10734,Dress and underwear,119,1.00%,143,17017,2.26%,0,1,Lovemimius,K,clothing
10735,Dress and underwear,89,1.00%,191,16999,2.19%,0,1,Lovemimius,K,clothing
10736,Dress and underwear,33,1.00%,305,16810,6.07%,0,2,Lovemimius,K,clothing
10737,Dress and underwear,129,1.00%,130,16770,0.71%,0,1,Lovemimius,K,clothing
10738,Dress and underwear,19.99,1.00%,836,16712,16.43%,0,1,Lovemimius,K,clothing
10739,Dress and underwear,138.97,1.00%,120,16677,0.67%,0,1,Lovemimius,K,clothing
10740,Dress and underwear,68.98,1.00%,214,16624,1.93%,0,2,Lovemimius,K,clothing
10741,Jewelry Accessories,9.74,1.00%,1683,16613,7.42%,0,3,Lovemimius,K,jewelry and watches
10742,Dress and underwear,109,1.00%,152,16568,3.82%,0,1,Lovemimius,K,clothing
10743,Dress and underwear,65.95,1.00%,157,16562,1.62%,0,2,Lovemimius,K,clothing
10744,Dress and underwear,98.94,1.00%,167,16523,2.91%,0,1,Lovemimius,K,clothing
10745,Dress and underwear,39,1.00%,346,16314,2.71%,0,2,Lovemimius,K,clothing
10746,Dress and underwear,58.99,1.00%,276,16282,21.36%,0,1,Lovemimius,K,clothing
10747,Dress and underwear,99,1.00%,164,16236,5.09%,0,1,Lovemimius,K,clothing
10748,Dress and underwear,99,1.00%,164,16236,1.27%,0,1,Lovemimius,K,clothing
10749,Dress and underwear,59,20.00%,275,16225,8.48%,0,1,Lovemimius,K,clothing
10750,Dress and underwear,99,1.00%,163,16136,4.64%,0,1,Lovemimius,K,clothing
10751,Dress and underwear,198.96,1.00%,81,16116,0.42%,0,1,Lovemimius,K,clothing
10752,Dress and underwear,79,1.00%,202,15958,1.43%,0,2,Lovemimius,K,clothing
